timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1976000,1976000,-0.0025829854,-0.0064040516,-0.0017564495
1980000,1980000,-0.0025947264,-0.006410362,-0.0016514098
1984000,1984000,-0.002550661,-0.00640981,-0.0015671181
1988000,1988000,-0.0024349687,-0.006429072,-0.0014112937
1992000,1992000,-0.0023836396,-0.006395134,-0.0010566689
1996000,1996000,-0.002426853,-0.006286375,-0.0005810504
2000000,2000000,-0.0024912714,-0.006129398,-0.00016791518
2004000,2004000,-0.0025390035,-0.0059777303,9.4917144e-05
2008000,2008000,-0.0025402112,-0.0059633227,0.00025729675
2012000,2012000,-0.0024356332,-0.006157979,0.00039459736
2020000,2020000,-0.0019477862,-0.0067805927,0.0007786086
2024000,2024000,-0.0017492522,-0.0068272497,0.0011680127
2028000,2028000,-0.0016727406,-0.0067783417,0.0015136942
2032000,2032000,-0.0016725429,-0.006742945,0.0017126625
2036000,2036000,-0.0016530632,-0.006666514,0.0018353086
2040000,2040000,-0.0015775983,-0.00652386,0.0018999982
2044000,2044000,-0.0014865992,-0.0063015516,0.0018055463
2048000,2048000,-0.0013211924,-0.006139962,0.0015761575
2052000,2052000,-0.0010683433,-0.0061210264,0.0013963551
2056000,2056000,-0.0007911798,-0.0061348756,0.0013298672
2060000,2060000,-0.0005359782,-0.0061755907,0.0013912844
2068000,2068000,-5.0854607e-05,-0.006718309,0.0016233916
2072000,2072000,0.00033911495,-0.00704873,0.0017419483
2076000,2076000,0.00084572815,-0.007345273,0.0018626251
2084000,2084000,0.0016425789,-0.007527928,0.0019954094
2088000,2088000,0.0017969669,-0.007237638,0.0020260015
2092000,2092000,0.0017652076,-0.0069332393,0.0018362137
2096000,2096000,0.0016159833,-0.006744758,0.0014737244
2104000,2104000,0.0010578487,-0.0067770616,0.0009928157
2108000,2108000,0.00082902063,-0.0068871537,0.0011120044
2112000,2112000,0.00053962757,-0.0069076763,0.0012256713
2120000,2120000,-2.6692353e-05,-0.006776558,0.0011871168
2124000,2124000,-0.00017092963,-0.00670921,0.0011486837
2128000,2128000,-0.00023446375,-0.006638471,0.0010433445
2136000,2136000,-0.0006609671,-0.006637851,0.00067525194
2144000,2144000,-0.0013018379,-0.0067231916,0.00038250722
2148000,2148000,-0.0015006473,-0.0067911306,0.00024521718
2152000,2152000,-0.001621487,-0.0068353713,0.00019232433
2156000,2156000,-0.0017762561,-0.0067637675,0.00019005532
2160000,2160000,-0.0020260033,-0.006552922,0.00024551433
2164000,2164000,-0.0022593809,-0.00629581,0.00045421632
2168000,2168000,-0.0023918343,-0.0060654134,0.00071988686
2172000,2172000,-0.0025046426,-0.0058777626,0.00086562627
2176000,2176000,-0.0025040344,-0.005835866,0.00089436746
2180000,2180000,-0.0022300638,-0.0058895964,0.00084558915
2184000,2184000,-0.0018378531,-0.005771485,0.0006972104
2188000,2188000,-0.001595687,-0.00556691,0.00041690323
2192000,2192000,-0.0015146965,-0.0055569033,7.414455e-05
2196000,2196000,-0.0014722568,-0.005645768,-0.00019147311
2200000,2200000,-0.0013979683,-0.005753347,-0.00040642117
2204000,2204000,-0.0012276807,-0.0059800446,-0.0006584165
2208000,2208000,-0.001018382,-0.006286183,-0.0009134883
2212000,2212000,-0.0009199983,-0.006568075,-0.0012461249
2216000,2216000,-0.0010482926,-0.0067024045,-0.0016785003
